id,area_index,area,time,time_end,time_stayed
14812,6,poster area,32484,32506,20
14812,7,common,32507,32516,9
14812,8,toilet 1,32517,32568,51
14812,9,common,32569,32663,86
14812,10,south stairway (1st floor),32664,32680,15
14812,11,south stairway (2nd floor),32681,32704,22
14812,12,common,32705,32734,26
14812,13,room 5,32735,37816,5080
14812,14,common,37817,37866,44
14812,15,south stairway (2nd floor),37867,37887,19
14812,16,south stairway (1st floor),37888,37913,24
14812,17,common,37914,38110,186
14812,18,room 3,38111,38629,516
14812,19,common,38630,38666,33
14812,20,toilet 2,38667,38748,81
14812,21,common,38749,38831,72
14812,22,exit 17-0,38832,38892,60
14813,0,entrance 0-2,31430,31438,8
14813,1,common,31439,31466,25
14813,2,reception,31467,31798,331
14813,3,common,31799,32429,619
14813,4,exhibition hall,32430,34377,1945
14813,5,common,34378,34468,78
14813,6,toilet 2,34469,34628,159
14813,7,common,34629,34684,48
14813,8,service counter,34685,36858,2172
14813,9,common,36859,37840,974
14813,10,room 3,37841,38623,779
14813,11,common,38624,38666,38
14813,12,toilet 2,38667,38878,211
14813,13,common,38879,38970,79
14813,14,exhibition hall,38971,39235,249
14813,15,common,39236,39289,49
14813,16,main convention,39290,41333,2036
14813,17,common,41334,41370,32
14813,18,exhibition hall,41371,42535,1159
14813,19,common,42536,42619,72
14813,20,toilet 2,42620,42828,208
14813,21,common,42829,42892,55
14813,22,service counter,42893,42900,7
14813,23,common,42901,42920,18
14813,24,exit 17-0,42921,42981,60
14815,0,entrance 4-0,37300,37307,7
14815,1,common,37308,37321,12
14815,2,reception,37322,37628,306
14815,3,common,37629,37656,24
14815,4,reception,37657,37663,6
14815,5,common,37664,37741,67
14815,6,exhibition hall,37742,39823,2071
14815,7,common,39824,39858,30
14815,8,main convention,39859,41411,1536
14815,9,common,41412,41443,28
14815,10,toilet 2,41444,41488,44
14815,11,common,41489,41634,130
14815,12,south stairway (1st floor),41635,41643,8
14815,13,common,41644,42804,1146
14815,14,exit 15-0,42805,42865,60
14819,0,entrance 2-0,28760,28767,7
14819,1,common,28768,28788,18
14819,2,reception,28789,28795,6
14819,3,common,28796,28837,36
14819,4,south stairway (1st floor),28838,28853,14
14819,5,south stairway (2nd floor),28854,28877,22
14819,6,common,28878,28927,43
14819,7,room 6,28928,28948,20
14819,8,common,28949,28997,42
14819,9,south stairway (2nd floor),28998,29013,14
14819,10,south stairway (1st floor),29014,29036,21
14819,11,common,29037,29078,36
14819,12,reception,29079,41386,12306
14819,13,common,41387,41424,33
14819,14,south stairway (1st floor),41425,41442,16
14819,15,south stairway (2nd floor),41443,41466,22
14819,16,common,41467,41536,62
14819,17,room 6,41537,43248,1711
14819,18,common,43249,43276,24
14819,19,toilet 3,43277,43488,211
14819,20,common,43489,43558,60
14819,21,south stairway (2nd floor),43559,43574,14
14819,22,south stairway (1st floor),43575,43597,21
14819,23,common,43598,43639,36
14819,24,reception,43640,45079,1436
14819,25,common,45080,45163,72
14819,26,exit 17-0,45164,45224,60
14822,0,entrance 2-0,33970,33977,7
14822,1,common,33978,33994,15
14822,2,reception,33995,34228,233
14822,3,common,34229,34244,14
14822,4,reception,34245,34265,20
14822,5,common,34266,34341,68
14822,6,poster area,34342,34355,12
14822,7,common,34356,34858,502
14822,8,poster area,34859,34865,6
14822,9,common,34866,34879,12
14822,10,toilet 1,34880,35106,225
14822,11,common,35107,35265,142
14822,12,service counter,35266,35272,6
14822,13,common,35273,35287,13
14822,14,main convention,35288,37454,2153
14822,15,common,37455,37559,90
14822,16,poster area,37560,37566,6
14822,17,common,37567,37600,30
14822,18,sub convention b,37601,39381,1778
14822,19,common,39382,39401,18
14822,20,poster area,39402,39427,23
14822,21,common,39428,39504,66
14822,22,service counter,39505,39518,12
14822,23,common,39519,39539,18
14822,24,main convention,39540,41061,1514
14822,25,common,41062,41089,24
14822,26,toilet 2,41090,41328,238
14822,27,common,41329,41386,50
14822,28,service counter,41387,41400,12
14822,29,common,41401,41432,28
14822,30,exit 15-0,41433,41493,60
14824,0,entrance 0-2,37880,37887,7
14824,1,common,37888,37917,26
14824,2,reception,37918,38078,160
14824,3,common,38079,38478,392
14824,4,poster area,38479,38497,17
14824,5,common,38498,38507,9
14824,6,toilet 1,38508,38556,47
14824,7,common,38557,40228,1657
14824,8,exhibition hall,40229,42755,2523
14824,9,common,42756,42777,19
14824,10,exit 15-0,42778,42838,60
14825,0,entrance 4-0,28040,28047,7
14825,1,common,28048,28096,42
14825,2,south stairway (1st floor),28097,28112,14
14825,3,south stairway (2nd floor),28113,28135,21
14825,4,common,28136,28184,42
14825,5,room 6,28185,28828,642
14825,6,common,28829,28888,53
14825,7,south stairway (2nd floor),28889,28906,16
14825,8,south stairway (1st floor),28907,28931,23
14825,9,common,28932,28974,37
14825,10,reception,28975,39638,10663
14825,11,common,39639,39673,30
14825,12,south stairway (1st floor),39674,39690,15
14825,13,south stairway (2nd floor),39691,39714,22
14825,14,common,39715,39765,44
14825,15,room 6,39766,41388,1622
14825,16,common,41389,41416,24
14825,17,toilet 3,41417,41728,311
14825,18,common,41729,41757,25
14825,19,room 6,41758,41797,38
14825,20,common,41798,41854,50
14825,21,south stairway (2nd floor),41855,41873,17
14825,22,south stairway (1st floor),41874,41899,24
14825,23,common,41900,41934,30
14825,24,reception,41935,44710,2772
14825,25,common,44711,44717,6
14825,26,reception,44718,44724,6
14825,27,common,44725,44731,6
14825,28,exit 5-0,44732,44792,60
14828,0,entrance 4-0,32290,32298,8
14828,1,common,32299,32311,12
14828,2,reception,32312,32758,446
14828,3,common,32759,33017,240
14828,4,main convention,33018,35117,2096
14828,5,common,35118,35273,142
14828,6,poster area,35274,35281,7
14828,7,common,35282,35295,12
14828,8,poster area,35296,35302,6
14828,9,common,35303,35313,10
14828,10,sub convention b,35314,37910,2593
14828,11,common,37911,37920,9
14828,12,poster area,37921,37936,14
14828,13,common,37937,37946,9
14828,14,toilet 1,37947,38191,243
14828,15,common,38192,38230,35
14828,16,poster area,38231,38768,536
14828,17,common,38769,39048,271
14828,18,poster area,39049,39076,25
14828,19,common,39077,39281,189
14828,20,service counter,39282,39288,6
14828,21,common,39289,39322,31
14828,22,main convention,39323,41664,2338
14828,23,common,41665,41687,21
14828,24,service counter,41688,41695,7
14828,25,common,41696,41897,183
14828,26,toilet 1,41898,42038,140
14828,27,common,42039,42046,7
14828,28,poster area,42047,42054,7
14828,29,common,42055,42227,151
14828,30,main convention,42228,43005,765
14828,31,common,43006,43065,53
14828,32,exit 15-0,43066,43126,60
14833,0,entrance 2-0,30830,30839,9
14833,1,common,30840,30849,9
14833,2,reception,30850,31238,388
14833,3,common,31239,32444,1187
14833,4,main convention,32445,35120,2668
14833,5,common,35121,35336,198
14833,6,poster area,35337,35352,14
14833,7,common,35353,35384,29
14833,8,sub convention b,35385,38203,2813
14833,9,common,38204,38232,27
14833,10,poster area,38233,38260,25
14833,11,common,38261,38357,89
14833,12,exit 15-0,38358,38418,60
14835,0,entrance 2-0,31790,31799,9
14835,1,common,31800,31828,26
14835,2,reception,31829,32078,249
14835,3,common,32079,32280,179
14835,4,toilet 2,32281,32528,247
14835,5,common,32529,32617,80
14835,6,main convention,32618,38004,5380
14835,7,common,38005,38267,248
14835,8,poster area,38268,38278,10
14835,9,common,38279,38363,79
14835,10,sub convention a,38364,40635,2270
14835,11,common,40636,40660,23
14835,12,poster area,40661,41418,755
14835,13,common,41419,41673,231
14835,14,toilet 2,41674,42028,353
14835,15,common,42029,42059,27
14835,16,main convention,42060,42113,50
14835,17,common,42114,42261,129
14835,18,exit 5-0,42262,42322,60
14836,0,entrance 4-0,32390,32399,9
14836,1,common,32400,32415,15
14836,2,reception,32416,32608,192
14836,3,common,32609,32917,293
14836,4,main convention,32918,35086,2163
14836,5,common,35087,35269,167
14836,6,poster area,35270,35283,12
14836,7,common,35284,35296,12
14836,8,poster area,35297,35304,7
14836,9,common,35305,35312,7
14836,10,sub convention b,35313,38118,2805
14836,11,common,38119,38130,11
14836,12,poster area,38131,38148,16
14836,13,common,38149,38159,10
14836,14,toilet 1,38160,38408,247
14836,15,common,38409,38432,22
14836,16,poster area,38433,38454,20
14836,17,common,38455,38840,384
14836,18,poster area,38841,38928,86
14836,19,common,38929,39009,72
14836,20,south stairway (1st floor),39010,39026,15
14836,21,south stairway (2nd floor),39027,39050,22
14836,22,common,39051,39125,65
14836,23,toilet 3,39126,39358,232
14836,24,common,39359,39438,70
14836,25,south stairway (2nd floor),39439,39454,14
14836,26,south stairway (1st floor),39455,39477,21
14836,27,common,39478,39530,46
14836,28,service counter,39531,39538,7
14836,29,common,39539,39554,14
14836,30,main convention,39555,41640,2080
14836,31,common,41641,41707,61
14836,32,exhibition hall,41708,41849,131
14836,33,common,41850,41910,56
14836,34,main convention,41911,43106,1192
14836,35,common,43107,43144,35
14836,36,service counter,43145,43153,8
14836,37,common,43154,43174,19
14836,38,exit 17-0,43175,43235,60
14842,0,entrance 4-0,32470,32479,9
14842,1,common,32480,32491,11
14842,2,reception,32492,32898,406
14842,3,common,32899,32947,43
14842,4,poster area,32948,32955,7
14842,5,common,32956,32964,8
14842,6,poster area,32965,32979,13
14842,7,common,32980,33190,194
14842,8,exhibition hall,33191,34251,1052
14842,9,common,34252,34372,112
14842,10,poster area,34373,34388,14
14842,11,common,34389,34414,24
14842,12,sub convention c,34415,40627,6209
14842,13,common,40628,40637,9
14842,14,poster area,40638,40661,22
14842,15,common,40662,40688,25
14842,16,toilet 1,40689,40948,259
14842,17,common,40949,40965,16
14842,18,poster area,40966,41258,289
14842,19,common,41259,41377,109
14842,20,exit 15-0,41378,41438,60
14845,0,entrance 0-2,33690,33698,8
14845,1,common,33699,33723,22
14845,2,reception,33724,33988,264
14845,3,common,33989,34226,231
14845,4,poster area,34227,34235,8
14845,5,common,34236,34262,25
14845,6,sub convention c,34263,40022,5756
14845,7,common,40023,40032,9
14845,8,poster area,40033,40052,18
14845,9,common,40053,40207,135
14845,10,toilet 2,40208,40516,307
14845,11,common,40517,40605,77
14845,12,exit 17-0,40606,40666,60
14851,0,entrance 2-0,32530,32541,11
14851,1,common,32542,32552,10
14851,2,reception,32553,32778,225
14851,3,common,32779,33039,237
14851,4,toilet 2,33040,33116,75
14851,5,common,33117,33199,72
14851,6,exhibition hall,33200,34214,1011
14851,7,common,34215,34318,93
14851,8,poster area,34319,34337,17
14851,9,common,34338,34369,29
14851,10,sub convention b,34370,40350,5979
14851,11,common,40351,40362,11
14851,12,poster area,40363,40382,18
14851,13,common,40383,41470,1084
14851,14,toilet 1,41471,41538,66
14851,15,common,41539,41736,181
14851,16,exit 17-0,41737,41797,60
14853,0,entrance 7-0,31690,31698,8
14853,1,common,31699,31749,46
14853,2,room 2,31750,32428,678
14853,3,common,32429,32680,238
14853,4,main convention,32681,37954,5260
14853,5,common,37955,38027,65
14853,6,north stairway (1st floor),38028,38035,7
14853,7,common,38036,38053,16
14853,8,poster area,38054,38062,8
14853,9,common,38063,38079,15
14853,10,sub convention a,38080,40828,2748
14853,11,common,40829,40840,11
14853,12,poster area,40841,40866,24
14853,13,common,40867,41545,661
14853,14,exhibition hall,41546,41629,74
14853,15,main convention,41630,41637,7
14853,16,common,41638,41645,7
14853,17,exit 19-15,41646,41706,60
14854,0,entrance 7-0,31410,31417,7
14854,1,common,31418,31450,29
14854,2,room 2,31451,32415,963
14854,3,common,32416,32601,168
14854,4,main convention,32602,37996,5379
14854,5,common,37997,38042,43
14854,6,toilet 2,38043,38128,85
14854,7,common,38129,38530,376
14854,8,poster area,38531,38551,19
14854,9,common,38552,38591,38
14854,10,sub convention a,38592,40779,2185
14854,11,common,40780,40900,107
14854,12,main convention,40901,41619,715
14854,13,common,41620,41626,6
14854,14,exit 19-15,41627,41687,60
14858,0,entrance 0-2,32120,32127,7
14858,1,common,32128,32134,6
14858,2,reception,32135,32168,33
14858,3,common,32169,32177,8
14858,4,reception,32178,32538,360
14858,5,common,32539,32550,11
14858,6,reception,32551,32589,38
14858,7,common,32590,32956,351
14858,8,main convention,32957,37883,4920
14858,9,common,37884,37906,21
14858,10,room 3,37907,38541,631
14858,11,common,38542,38570,25
14858,12,toilet 2,38571,38646,74
14858,13,common,38647,38700,47
14858,14,service counter,38701,38707,6
14858,15,common,38708,38800,81
14858,16,poster area,38801,38817,15
14858,17,common,38818,38881,58
14858,18,sub convention a,38882,40648,1765
14858,19,common,40649,40665,15
14858,20,poster area,40666,40676,10
14858,21,common,40677,40740,59
14858,22,poster area,40741,40751,10
14858,23,common,40752,40868,102
14858,24,main convention,40869,41681,810
14858,25,common,41682,41704,21
14858,26,service counter,41705,41720,14
14858,27,common,41721,41759,35
14858,28,exit 15-0,41760,41820,60
14859,0,entrance 0-2,27500,27507,7
14859,1,common,27508,27577,60
14859,2,south stairway (1st floor),27578,27593,14
14859,3,south stairway (2nd floor),27594,27616,21
14859,4,common,27617,27665,42
14859,5,room 6,27666,28798,1132
14859,6,common,28799,28854,48
14859,7,south stairway (2nd floor),28855,28870,14
14859,8,south stairway (1st floor),28871,28893,21
14859,9,common,28894,28928,30
14859,10,reception,28929,39645,10714
14859,11,common,39646,39680,30
14859,12,south stairway (1st floor),39681,39697,15
14859,13,south stairway (2nd floor),39698,39722,23
14859,14,common,39723,39781,51
14859,15,room 6,39782,41408,1625
14859,16,common,41409,41465,49
14859,17,south stairway (2nd floor),41466,41484,17
14859,18,south stairway (1st floor),41485,41510,24
14859,19,common,41511,41547,32
14859,20,reception,41548,44435,2885
14859,21,common,44436,44442,6
14859,22,reception,44443,44449,6
14859,23,common,44450,44456,6
14859,24,exit 5-0,44457,44517,60
14860,0,entrance 2-0,32330,32339,9
14860,1,common,32340,32358,17
14860,2,reception,32359,32708,349
14860,3,common,32709,33000,275
14860,4,main convention,33001,37895,4882
14860,5,common,37896,37925,27
14860,6,toilet 2,37926,38047,120
14860,7,common,38048,38466,396
14860,8,poster area,38467,38475,8
14860,9,common,38476,38512,34
14860,10,poster area,38513,38540,25
14860,11,common,38541,38550,9
14860,12,sub convention a,38551,40850,2298
14860,13,common,40851,40936,81
14860,14,poster area,40937,41716,777
14860,15,common,41717,41728,11
14860,16,toilet 1,41729,41798,68
14860,17,common,41799,42042,224
14860,18,main convention,42043,42307,257
14860,19,common,42308,42438,114
14860,20,exit 5-0,42439,42499,60
14863,0,entrance 2-0,37140,37147,7
14863,1,common,37148,37210,54
14863,2,south stairway (1st floor),37211,37226,14
14863,3,south stairway (2nd floor),37227,37249,21
14863,4,common,37250,37298,42
14863,5,room 6,37299,37335,35
14863,6,common,37336,37384,42
14863,7,south stairway (2nd floor),37385,37400,14
14863,8,south stairway (1st floor),37401,37423,21
14863,9,common,37424,37458,30
14863,10,exhibition hall,37459,39636,2176
14863,11,common,39637,39671,30
14863,12,south stairway (1st floor),39672,39687,14
14863,13,south stairway (2nd floor),39688,39710,21
14863,14,common,39711,39761,44
14863,15,room 6,39762,41430,1667
14863,16,common,41431,41488,51
14863,17,south stairway (2nd floor),41489,41509,19
14863,18,south stairway (1st floor),41510,41536,25
14863,19,common,41537,41581,41
14863,20,exit 15-0,41582,41642,60
14866,0,entrance 4-0,41670,41678,8
14866,1,common,41679,41686,7
14866,2,reception,41687,42168,481
14866,3,common,42169,42306,120
14866,4,main convention,42307,43069,751
14866,5,common,43070,43212,126
14866,6,exit 5-0,43213,43273,60
14868,0,entrance 2-0,30990,30999,9
14868,1,common,31000,31030,28
14868,2,reception,31031,31418,387
14868,3,common,31419,31522,92
14868,4,exhibition hall,31523,32402,878
14868,5,common,32403,32454,47
14868,6,main convention,32455,35127,2665
14868,7,common,35128,35332,188
14868,8,poster area,35333,35347,13
14868,9,common,35348,35369,20
14868,10,sub convention b,35370,37425,2050
14868,11,common,37426,37436,10
14868,12,poster area,37437,38157,718
14868,13,common,38158,38169,11
14868,14,toilet 1,38170,38247,76
14868,15,common,38248,38394,138
14868,16,south stairway (1st floor),38395,38411,15
14868,17,south stairway (2nd floor),38412,38435,22
14868,18,common,38436,38466,27
14868,19,rest area,38467,39086,615
14868,20,common,39087,39149,58
14868,21,south stairway (2nd floor),39150,39173,22
14868,22,south stairway (1st floor),39174,39204,29
14868,23,common,39205,39407,190
14868,24,main convention,39408,41618,2204
14868,25,common,41619,41671,50
14868,26,toilet 2,41672,41789,116
14868,27,common,41790,41827,35
14868,28,main convention,41828,42727,893
14868,29,common,42728,42744,15
14868,30,service counter,42745,42760,14
